YEAR,QUARTER,CITY1,CITY2,PASSENGERS FROM CITY1 TO CITY2,PASSENGERS FROM CITY2 TO CITY1,FREIGHT FROM CITY1 TO CITY2,FREIGHT FROM CITY2 TO CITY1,
2016,Q3,DAMMAM,HYDERABAD,10059,7717,2.0,28.8,,
2016,Q3,DAMMAM,KOCHI,11461,13602,24.3,403.1,,
2016,Q3,DAMMAM,KOZHIKODE,15648,17864,7.1,260.5,,
2016,Q3,DAMMAM,MANGALORE,5375,5699,0.0,0.0,,
2016,Q3,DAMMAM,MUMBAI,17805,19375,55.7,485.9,,
2016,Q3,DAMMAM,TRIVANDRUM,10817,12998,1.7,202.6,,
2016,Q3,DHAKA,CHENNAI,2680,2104,5.6,45.9,,
2016,Q3,DHAKA,DELHI,11325,11682,175.2,174.0,,
2016,Q3,DHAKA,KOLKATA,46672,51473,251.8,359.9,,
2016,Q3,DHAKA,MUMBAI,13229,11561,224.2,176.0,,
2016,Q3,DOHA,AHMEDABAD,15769,12284,642.7,1362.9,,
2016,Q3,DOHA,AMRITSAR,16247,12871,4.8,43.9,,
2016,Q3,DOHA,BENGALURU,25309,21325,2132.1,3040.4,,
2016,Q3,DOHA,CHENNAI,25412,21490,4052.3,4679.9,,
2016,Q3,DOHA,DELHI,70983,62196,1895.3,3551.2,,
2016,Q3,DOHA,GOA,15644,13798,2.1,125.2,,
2016,Q3,DOHA,HYDERABAD,15979,14472,383.4,1672.6,,
2016,Q3,DOHA,KOCHI,53972,54046,232.8,2327.1,,
2016,Q3,DOHA,KOLKATA,20176,16641,1078.5,1492.9,,
2016,Q3,DOHA,KOZHIKODE,33230,41147,3.4,383.1,,
2016,Q3,DOHA,MANGALORE,3307,4618,0.0,0.0,,
2016,Q3,DOHA,MUMBAI,53761,50480,4654.0,5836.9,,
2016,Q3,DOHA,NAGPUR,7773,6276,1.0,80.5,,
2016,Q3,DOHA,TRIVANDRUM,22304,20881,2.4,379.9,,
2016,Q3,DON MUEANG,BENGALURU,10224,9866,121.7,96.5,,
2016,Q3,DON MUEANG,CHENNAI,9465,9263,133.6,94.2,,
2016,Q3,DON MUEANG,KOCHI,12141,12440,0.0,0.0,,
2016,Q3,DON MUEANG,KOLKATA,1950,2552,0.0,0.0,,
2016,Q3,DUBAI,AHMEDABAD,54696,48583,625.4,1667.5,,
2016,Q3,DUBAI,AMRITSAR,31677,26120,0.5,29.9,,
2016,Q3,DUBAI,BENGALURU,99897,91013,3448.2,6845.2,,
2016,Q3,DUBAI,CHANDIGARH,13586,12807,0.0,0.0,,
2016,Q3,DUBAI,CHENNAI,118871,113684,3417.0,5560.4,,
2016,Q3,DUBAI,DELHI,272050,246489,3710.7,10662.2,,
2016,Q3,DUBAI,GOA,4112,3706,0.8,0.0,,
2016,Q3,DUBAI,HYDERABAD,130094,118138,1124.9,4746.5,,
2016,Q3,DUBAI,JAIPUR,18255,17657,1.0,14.4,,
2016,Q3,DUBAI,KOCHI,131731,137265,515.9,4891.2,,
2016,Q3,DUBAI,KOLKATA,46342,38942,635.9,2679.4,,
2016,Q3,DUBAI,KOZHIKODE,66925,73880,14.3,555.8,,
2016,Q3,DUBAI,LUCKNOW,20658,19648,0.0,44.6,,
2016,Q3,DUBAI,MADURAI,14367,15686,0.0,0.0,,
2016,Q3,DUBAI,MANGALORE,47522,47121,2.2,134.1,,
2016,Q3,DUBAI,MUMBAI,304405,287188,5264.7,13718.4,,
2016,Q3,DUBAI,PUNE,18892,20592,0.0,0.0,,
2016,Q3,DUBAI,TIRUCHIRAPALLY,11398,11219,0.0,0.0,,
2016,Q3,DUBAI,TRIVANDRUM,69556,71347,125.0,2793.8,,
2016,Q3,DUBAI,VISAKHAPATNAM,4600,2967,0.7,0.0,,
2016,Q3,DUSHANBE,DELHI,944,904,0.0,33.8,,
2016,Q3,FRANKFURT,AMRITSAR,0,0,0.0,0.0,,
2016,Q3,FRANKFURT,BENGALURU,26043,22306,2123.0,1479.4,,
2016,Q3,FRANKFURT,CHENNAI,19325,17121,1340.5,1081.3,,
2016,Q3,FRANKFURT,DELHI,59920,48258,1241.9,1977.6,,
2016,Q3,FRANKFURT,HYDERABAD,0,0,322.3,1493.6,,
2016,Q3,FRANKFURT,KOLKATA,0,0,0.0,0.0,,
2016,Q3,FRANKFURT,MUMBAI,24919,18999,3622.1,2076.4,,
2016,Q3,FRANKFURT,PUNE,3510,2610,0.0,0.0,,
2016,Q3,GUANGZHOU,DELHI,34360,32788,2548.5,772.6,,
2016,Q3,GUANGZHOU,MUMBAI,0,0,159.0,398.8,,
2016,Q3,HAA DHAALU ATOLL,TRIVANDRUM,927,714,0.0,2.2,,
2016,Q3,HELNSKI,DELHI,13564,10108,324.3,620.3,,
2016,Q3,HO CHI MINH CITY,DELHI,0,0,0.0,0.0,,
2016,Q3,HO CHI MINH CITY,MUMBAI,0,0,0.0,0.0,,
2016,Q3,HONG KONG,BENGALURU,23260,20461,978.6,805.2,,
2016,Q3,HONG KONG,CHENNAI,17911,13449,5987.1,3438.6,,
2016,Q3,HONG KONG,DELHI,74294,70005,11491.4,2903.7,,
2016,Q3,HONG KONG,HYDERABAD,9784,7210,729.4,1220.5,,
2016,Q3,HONG KONG,KOLKATA,7897,7786,1448.7,488.7,,
2016,Q3,HONG KONG,MUMBAI,55842,54203,5425.0,3611.6,,
2016,Q3,ISTANBUL,DELHI,34501,29468,1316.1,1350.4,,
2016,Q3,ISTANBUL,MUMBAI,32842,25017,1676.2,2118.9,,
2016,Q3,JEDDAH,BENGALURU,5757,6910,140.6,258.1,,
2016,Q3,JEDDAH,CHENNAI,6136,7048,149.4,410.7,,
2016,Q3,JEDDAH,DELHI,29456,25980,326.5,921.5,,
2016,Q3,JEDDAH,HYDERABAD,17600,18207,46.3,254.2,,
2016,Q3,JEDDAH,KOCHI,42229,40041,112.3,1976.0,,
2016,Q3,JEDDAH,KOZHIKODE,0,0,0.0,0.0,,
2016,Q3,JEDDAH,LUCKNOW,15189,15024,0.0,0.0,,
2016,Q3,JEDDAH,MUMBAI,46084,43948,13.9,1939.2,,
2016,Q3,KABUL,DELHI,36509,31287,284.6,1440.7,,
2016,Q3,KANDAHAR,DELHI,1318,1099,0.0,0.0,,
2016,Q3,KARACHI,DELHI,30,54,0.0,0.0,,
2016,Q3,KARACHI,MUMBAI,719,715,1.3,20.4,,
2016,Q3,KATHMANDU,BENGALURU,0,0,0.0,0.0,,
2016,Q3,KATHMANDU,DELHI,91139,88422,135.2,206.6,,
2016,Q3,KATHMANDU,KOLKATA,5075,5048,0.0,4.9,,
2016,Q3,KATHMANDU,MUMBAI,22162,16161,34.7,10.2,,
2016,Q3,KATHMANDU,VARANASI,141,144,0.0,0.0,,
2016,Q3,KUALALUMPUR,AMRITSAR,7369,8205,0.0,0.0,,
2016,Q3,KUALALUMPUR,BENGALURU,16211,14694,672.1,654.0,,
2016,Q3,KUALALUMPUR,CHENNAI,23672,23362,1203.1,1023.7,,
2016,Q3,KUALALUMPUR,DELHI,53133,54468,1603.4,1710.9,,
2016,Q3,KUALALUMPUR,GOA,0,0,0.0,0.0,,
2016,Q3,KUALALUMPUR,HYDERABAD,21768,20832,220.3,122.7,,
2016,Q3,KUALALUMPUR,KOCHI,35938,38157,43.6,105.8,,
2016,Q3,KUALALUMPUR,KOLKATA,9335,8525,43.2,140.8,,
2016,Q3,KUALALUMPUR,MUMBAI,31194,29261,841.0,512.1,,
2016,Q3,KUALALUMPUR,TIRUCHIRAPALLY,68978,58563,0.0,796.9,,
2016,Q3,KUALALUMPUR,TRIVANDRUM,5978,5163,0.1,21.0,,
2016,Q3,KUALALUMPUR,VISAKHAPATNAM,5745,4593,71.2,56.1,,
2016,Q3,KUNMING,DELHI,4405,4392,0.0,0.0,,
2016,Q3,KUNMING,KOLKATA,11059,10377,40.9,165.1,,
2016,Q3,KUWAIT,AHMEDABAD,9907,6891,2.4,65.2,,
2016,Q3,KUWAIT,BENGALURU,10287,9389,78.7,490.9,,
2016,Q3,KUWAIT,CHENNAI,13149,13253,160.3,657.1,,
2016,Q3,KUWAIT,DELHI,22778,20471,680.5,997.3,,
2016,Q3,KUWAIT,GOA,2412,2528,2.7,0.0,,
2016,Q3,KUWAIT,HYDERABAD,1823,1393,0.6,1.6,,
2016,Q3,KUWAIT,KOCHI,16321,16222,53.5,491.7,,
2016,Q3,KUWAIT,KOZHIKODE,8231,7872,0.0,0.0,,
2016,Q3,KUWAIT,MANGALORE,3436,2860,0.0,0.0,,
2016,Q3,KUWAIT,MUMBAI,45398,46460,171.7,1552.9,,
2016,Q3,KUWAIT,TRIVANDRUM,7513,7723,9.3,154.3,,
2016,Q3,LAHORE,DELHI,622,706,2.8,3.6,,
2016,Q3,LEIPZIG,BENGALURU,0,0,0.0,6.0,,
2016,Q3,LEIPZIG,DELHI,0,0,1288.8,2817.1,,
2016,Q3,LEIPZIG,MUMBAI,0,0,0.0,0.0,,
2016,Q3,LONDON,AHMEDABAD,9548,6389,171.8,35.2,,
2016,Q3,LONDON,AMRITSAR,0,0,0.0,0.0,,
2016,Q3,LONDON,BENGALURU,20857,16699,452.2,891.2,,
2016,Q3,LONDON,CHENNAI,17030,12716,443.8,806.0,,
2016,Q3,LONDON,DELHI,133036,108673,4416.3,6407.5,,
2016,Q3,LONDON,GOA,0,0,0.0,0.0,,
2016,Q3,LONDON,HYDERABAD,17946,14565,361.9,600.8,,
2016,Q3,LONDON,MUMBAI,124608,95071,4632.2,6359.7,,
2016,Q3,LUXEMBOURG,CHENNAI,0,0,179.7,255.7,,
2016,Q3,LUXEMBOURG,DELHI,0,0,0.0,359.4,,
2016,Q3,LUXEMBOURG,MUMBAI,0,0,194.6,619.8,,
2016,Q3,MADRID,DELHI,2988,1553,12.6,50.9,,
2016,Q3,MALE,BENGALURU,7630,8194,0.8,120.5,,
2016,Q3,MALE,CHENNAI,2263,2104,2.6,42.4,,
2016,Q3,MALE,DELHI,2708,3340,0.2,5.4,,
2016,Q3,MALE,KOCHI,6481,6377,0.0,10.6,,
2016,Q3,MALE,MUMBAI,0,0,0.0,0.0,,
2016,Q3,MALE,TRIVANDRUM,14937,13906,0.9,289.8,,
2016,Q3,MALPENSA,DELHI,11520,5966,311.3,153.6,,
2016,Q3,MALPENSA,MUMBAI,0,0,226.6,0.0,,
2016,Q3,MANCHESTER,GOA,0,0,0.0,0.0,,
2016,Q3,MANDALAY,GAYA,0,0,0.0,0.0,,
2016,Q3,MARUITIUS,BENGALURU,3056,2386,11.4,13.3,,
2016,Q3,MARUITIUS,CHENNAI,2550,2299,3.8,41.2,,
2016,Q3,MARUITIUS,DELHI,6255,6219,37.2,107.5,,
2016,Q3,MARUITIUS,MUMBAI,13537,13253,18.9,468.1,,
2016,Q3,MASHHAD,DELHI,728,625,0.0,0.0,,
2016,Q3,MEDINA,DELHI,3139,2037,0.4,0.0,,
2016,Q3,MEDINA,HYDERABAD,592,0,0.0,0.0,,
2016,Q3,MEDINA,KOCHI,0,0,0.0,0.0,,
2016,Q3,MEDINA,MUMBAI,4926,2338,0.0,0.0,,
2016,Q3,MELBOURNE,DELHI,8765,8892,75.8,126.7,,
2016,Q3,MOSCOW,DELHI,39301,32100,77.1,514.5,,
2016,Q3,MOSCOW,GOA,24670,20244,0.0,0.1,,
2016,Q3,MOSCOW,HYDERABAD,183,0,0.0,0.0,,
2016,Q3,MUENCHEN,DELHI,17621,14393,702.3,783.7,,
2016,Q3,MUENCHEN,MUMBAI,17193,13358,1266.5,1003.0,,
2016,Q3,MUSCAT,AHMEDABAD,8927,9760,1.8,76.7,,
2016,Q3,MUSCAT,BENGALURU,21281,19421,19.3,398.9,,
2016,Q3,MUSCAT,CHENNAI,29606,33417,36.0,420.7,,
2016,Q3,MUSCAT,DELHI,54501,41186,241.3,403.6,,
2016,Q3,MUSCAT,GOA,11052,8899,24.4,57.5,,
2016,Q3,MUSCAT,HYDERABAD,31252,26651,8.2,275.7,,
2016,Q3,MUSCAT,JAIPUR,11600,11310,5.3,41.2,,
2016,Q3,MUSCAT,KOCHI,53204,54683,134.0,843.1,,
2016,Q3,MUSCAT,KOZHIKODE,26564,25451,16.0,212.6,,
2016,Q3,MUSCAT,LUCKNOW,19844,18138,9.2,91.7,,
2016,Q3,MUSCAT,MANGALORE,4822,4346,0.0,0.0,,
2016,Q3,MUSCAT,MUMBAI,60260,58871,73.8,980.1,,
2016,Q3,MUSCAT,TRIVANDRUM,33006,30486,24.6,459.9,,
2016,Q3,NAIROBI,MUMBAI,19459,16990,25.3,27.8,,
2016,Q3,NARITA,DELHI,23924,22575,1485.9,983.3,,
2016,Q3,NARITA,MUMBAI,10055,9550,0.0,0.0,,
2016,Q3,NAVOI,DELHI,0,0,775.7,993.3,,
2016,Q3,NAVOI,MUMBAI,0,0,0.0,0.0,,
2016,Q3,NEW YORK,DELHI,25870,20619,82.6,404.8,,
2016,Q3,NEW YORK,MUMBAI,2478,2065,170.9,159.8,,
2016,Q3,NEWARK,AHMEDABAD,2896,2000,0.2,0.0,,
2016,Q3,NEWARK,DELHI,26285,24510,360.9,721.4,,
2016,Q3,NEWARK,MUMBAI,44078,38495,361.4,489.4,,
2016,Q3,OSAKA,DELHI,1610,1511,134.8,159.5,,
2016,Q3,OSAKA,KOLKATA,0,0,0.0,0.0,,
2016,Q3,OSAKA,MUMBAI,261,133,5.4,5.5,,
2016,Q3,PARIS,BENGALURU,15179,16786,850.1,740.7,,
2016,Q3,PARIS,CHENNAI,2052,1024,0.0,0.0,,
2016,Q3,PARIS,DELHI,46692,37980,2162.6,2028.9,,
2016,Q3,PARIS,MUMBAI,44288,35918,2255.0,2385.8,,
2016,Q3,PARO,DELHI,6893,7223,1.0,16.1,,
2016,Q3,PARO,KOLKATA,6277,6063,0.0,4.4,,
2016,Q3,PEKING,DELHI,33383,30601,1189.9,834.7,,
2016,Q3,RANGOON,DELHI,540,484,0.0,0.2,,
2016,Q3,RANGOON,GAYA,8481,7092,0.0,0.0,,
2016,Q3,RANGOON,KOLKATA,1123,2344,0.0,29.4,,
2016,Q3,RANGOON,VARANASI,3465,2677,0.0,0.0,,
2016,Q3,RASALKHAMA,KOZHIKODE,5207,3014,0.0,0.0,,
2016,Q3,REUNION,CHENNAI,1745,1090,0.2,16.9,,
2016,Q3,RIYADH,BENGALURU,2333,2113,0.0,192.1,,
2016,Q3,RIYADH,CHENNAI,7474,6205,101.8,325.1,,
2016,Q3,RIYADH,DELHI,25982,22289,416.3,783.2,,
2016,Q3,RIYADH,HYDERABAD,11796,10375,24.4,139.5,,
2016,Q3,RIYADH,KOCHI,18268,16455,52.8,1042.4,,
2016,Q3,RIYADH,KOZHIKODE,0,2993,0.0,0.0,,
2016,Q3,RIYADH,LUCKNOW,10408,9976,0.0,0.0,,
2016,Q3,RIYADH,MUMBAI,37244,36386,452.7,1909.4,,
2016,Q3,RIYADH,TRIVANDRUM,4927,4329,2.0,92.1,,
2016,Q3,ROME,DELHI,10230,8077,163.6,49.7,,
2016,Q3,SALALAH,KOCHI,1273,1281,0.0,0.0,,
2016,Q3,SALALAH,KOZHIKODE,1926,1996,0.0,0.0,,
2016,Q3,SALALAH,TRIVANDRUM,389,807,0.0,0.0,,
2016,Q3,SAN FRANCISCO,BENGALURU,836,739,0.0,0.0,,
2016,Q3,SAN FRANCISCO,DELHI,11125,11075,6.8,186.1,,
2016,Q3,SANAA,MUMBAI,0,0,0.0,0.0,,
2016,Q3,SEOUL,CHENNAI,0,0,0.0,0.0,,
2016,Q3,SEOUL,DELHI,22030,18471,571.4,710.7,,
2016,Q3,SEOUL,MUMBAI,7457,6244,172.6,219.2,,
2016,Q3,SEYCHELLES,MUMBAI,4695,12121,1.4,10.8,,
2016,Q3,SHANGHAI,DELHI,9564,9085,395.8,288.2,,
2016,Q3,SHANGHAI,MUMBAI,4200,3546,426.8,103.7,,
2016,Q3,SHARJAH,AHMEDABAD,14280,13096,19.9,147.0,,
2016,Q3,SHARJAH,AMRITSAR,0,0,0.0,0.0,,
2016,Q3,SHARJAH,BENGALURU,13180,13927,45.8,182.2,,
2016,Q3,SHARJAH,CHANDIGARH,6124,5043,0.0,0.0,,
2016,Q3,SHARJAH,CHENNAI,16152,15641,34.7,220.0,,
2016,Q3,SHARJAH,COIMBATORE,10109,10264,4.9,147.2,,
2016,Q3,SHARJAH,DELHI,28550,27890,93.8,290.9,,
2016,Q3,SHARJAH,GOA,9064,8202,17.8,45.3,,
2016,Q3,SHARJAH,HYDERABAD,14680,14064,3.5,131.1,,
2016,Q3,SHARJAH,JAIPUR,14666,14153,4.9,139.9,,
2016,Q3,SHARJAH,KOCHI,51379,55230,42.9,756.8,,
2016,Q3,SHARJAH,KOZHIKODE,47074,48413,19.7,460.6,,
2016,Q3,SHARJAH,LUCKNOW,0,0,0.0,0.0,,
2016,Q3,SHARJAH,MANGALORE,5305,5414,0.0,4.4,,
2016,Q3,SHARJAH,MUMBAI,36745,37636,32.3,345.2,,
2016,Q3,SHARJAH,NAGPUR,6704,5821,0.0,72.3,,
2016,Q3,SHARJAH,PUNE,0,0,0.0,0.0,,
2016,Q3,SHARJAH,TIRUCHIRAPALLY,10445,8632,0.0,0.0,,
2016,Q3,SHARJAH,TRIVANDRUM,45047,42716,16.3,779.1,,
2016,Q3,SHARJAH,VARANASI,11191,9800,0.0,0.0,,
2016,Q3,SHARJAH,VISAKHAPATNAM,0,0,0.0,0.0,,
2016,Q3,SHENZHEN,MUMBAI,0,0,0.0,0.0,,
2016,Q3,SINGAPORE,AHMEDABAD,8943,7365,506.2,599.2,,
2016,Q3,SINGAPORE,AMRITSAR,12456,9679,27.9,66.2,,
2016,Q3,SINGAPORE,BENGALURU,43405,38780,1787.3,1998.9,,
2016,Q3,SINGAPORE,CHENNAI,98431,89842,3654.9,4422.5,,
2016,Q3,SINGAPORE,COIMBATORE,8501,7849,7.6,65.4,,
2016,Q3,SINGAPORE,DELHI,85443,80662,3500.8,3072.1,,
2016,Q3,SINGAPORE,HYDERABAD,30404,24106,165.6,300.8,,
2016,Q3,SINGAPORE,KOCHI,23356,19722,54.3,209.1,,
2016,Q3,SINGAPORE,KOLKATA,17506,15778,482.5,974.3,,
2016,Q3,SINGAPORE,LUCKNOW,5449,4896,0.0,0.0,,
2016,Q3,SINGAPORE,MUMBAI,110718,101888,4090.1,4414.8,,
2016,Q3,SINGAPORE,TIRUCHIRAPALLY,43403,38427,0.0,345.1,,
2016,Q3,SINGAPORE,TRIVANDRUM,6714,6467,28.7,60.6,,
2016,Q3,SINGAPORE,VISAKHAPATNAM,3388,3391,2.4,1.8,,
2016,Q3,SYDNEY,DELHI,10862,11562,66.9,209.0,,
2016,Q3,TAIPAE,DELHI,6727,9298,609.6,206.9,,
2016,Q3,TAIPAE,MUMBAI,0,0,89.7,0.0,,
2016,Q3,TASHKENT,AMRITSAR,4448,2015,1.8,6.3,,
2016,Q3,TASHKENT,DELHI,9580,9779,235.4,330.2,,
2016,Q3,TEHRAN,DELHI,5114,5609,40.7,263.8,,
2016,Q3,TEHRAN,MUMBAI,3711,3140,10.6,45.3,,
2016,Q3,TELAVIV,MUMBAI,7950,7832,130.9,332.9,,
2016,Q3,TOKYO,DELHI,11371,11652,1166.5,278.3,,
2016,Q3,TORONTO,DELHI,28793,26004,211.4,350.4,,
2016,Q3,VANCOUVER,DELHI,12127,10522,83.0,279.9,,
2016,Q3,VIENNA,DELHI,7903,5746,195.1,86.7,,
2016,Q3,ZURICH,DELHI,20258,19158,1079.0,1223.7,,
2016,Q3,ZURICH,MUMBAI,19389,16989,1333.0,1524.0,,
2016,Q4,ABUDHABI,AHMEDABAD,18348,19108,14.7,132.2,
2016,Q4,ABUDHABI,BENGALURU,32492,36651,88.2,311.2,
2016,Q4,ABUDHABI,CHENNAI,48500,53240,29.4,438.1,
2016,Q4,ABUDHABI,DELHI,75850,73309,1379.4,1545.2,
2016,Q4,ABUDHABI,GOA,0,0,0.0,0.0,
2016,Q4,ABUDHABI,HYDERABAD,54807,49052,206.9,372.8,
2016,Q4,ABUDHABI,JAIPUR,5953,7963,21.9,54.6,
2016,Q4,ABUDHABI,KOCHI,72454,77168,96.0,871.5,
2016,Q4,ABUDHABI,KOLKATA,9381,10068,5.2,156.8,
2016,Q4,ABUDHABI,KOZHIKODE,45162,46179,10.1,597.5,
2016,Q4,ABUDHABI,LUCKNOW,10240,10678,0.9,98.6,
2016,Q4,ABUDHABI,MANGALORE,19385,20773,2.8,4.7,
2016,Q4,ABUDHABI,MUMBAI,90785,110615,1696.9,2249.5,
2016,Q4,ABUDHABI,PUNE,9704,10634,0.0,0.0,
2016,Q4,ABUDHABI,TRIVANDRUM,36085,38625,19.1,421.8,
2016,Q4,ADDIS ABABA,CHENNAI,0,0,0.0,0.0,
2016,Q4,ADDIS ABABA,DELHI,15930,15106,13.6,44.2,
2016,Q4,ADDIS ABABA,MUMBAI,23790,23382,242.6,1636.9,
2016,Q4,ADEN,MUMBAI,219,430,0.0,2.8,
2016,Q4,AL AIN,KOZHIKODE,3578,4487,0.0,0.0,
2016,Q4,ALMATY,DELHI,8673,10846,4.9,92.6,
2016,Q4,ALMATY,GOA,0,0,0.0,0.0,
2016,Q4,AMSTERDAM,DELHI,36591,38688,1507.4,1985.4,
2016,Q4,AMSTERDAM,MUMBAI,23507,24527,971.2,842.2,
2016,Q4,ANTALYA,DELHI,0,0,0.0,0.0,
2016,Q4,ANTALYA,MUMBAI,0,0,0.0,0.0,
2016,Q4,ASHGABAT,AMRITSAR,6974,4666,4.9,4.3,
2016,Q4,ASHGABAT,DELHI,3168,3080,0.0,22.6,
2016,Q4,BAGHDAD,DELHI,0,0,0.0,0.0,
2016,Q4,BAHRAIN,BENGALURU,0,0,1.4,0.0,
2016,Q4,BAHRAIN,CHENNAI,16983,17379,7.6,320.1,
2016,Q4,BAHRAIN,DELHI,32735,29412,115.9,418.3,
2016,Q4,BAHRAIN,HYDERABAD,12406,12270,2.0,63.6,
2016,Q4,BAHRAIN,KOCHI,17545,19689,28.9,278.0,
2016,Q4,BAHRAIN,KOZHIKODE,9778,9727,0.7,62.9,
2016,Q4,BAHRAIN,MANGALORE,2544,4221,0.1,0.0,
2016,Q4,BAHRAIN,MUMBAI,33029,36386,44.4,789.8,
2016,Q4,BAHRAIN,TRIVANDRUM,13451,13627,14.5,208.9,
2016,Q4,BANGKOK,AHMEDABAD,1659,0,7.0,0.0,
2016,Q4,BANGKOK,BENGALURU,20944,21955,947.5,704.8,
2016,Q4,BANGKOK,CHENNAI,28168,29826,1172.4,1204.6,
2016,Q4,BANGKOK,DELHI,100206,97049,3258.3,828.1,
2016,Q4,BANGKOK,GAYA,0,0,0.0,0.0,
2016,Q4,BANGKOK,HYDERABAD,12828,13450,592.2,451.7,
2016,Q4,BANGKOK,KOLKATA,64534,61441,702.7,1099.8,
2016,Q4,BANGKOK,MUMBAI,90321,92518,3044.2,1376.0,
2016,Q4,BANGKOK,VARANASI,0,0,0.0,0.0,
2016,Q4,BASRA,DELHI,1732,1742,0.0,0.0,
2016,Q4,BIRMINGHAM,AMRITSAR,5862,4396,0.1,0.0,
2016,Q4,BIRMINGHAM,DELHI,13465,12211,178.9,210.7,
2016,Q4,BISHKEK,DELHI,2811,4027,2.8,41.1,
2016,Q4,BRUSELLS,DELHI,0,0,0.0,0.0,
2016,Q4,BRUSELLS,MUMBAI,0,0,0.0,0.0,
2016,Q4,CAIRO,MUMBAI,3169,3677,3.9,47.5,
2016,Q4,CHICAGO,DELHI,17648,20737,350.2,409.2,
2016,Q4,CHICAGO,HYDERABAD,6321,6906,15.8,0.4,
2016,Q4,CHITTAGONG,KOLKATA,11523,12707,0.0,0.1,
2016,Q4,COLOGNE,DELHI,0,0,0.0,0.0,
2016,Q4,COLOGNE,MUMBAI,0,0,0.0,918.7,
2016,Q4,COLOMBO,BENGALURU,19159,17401,999.7,936.2,
2016,Q4,COLOMBO,CHENNAI,101528,105788,1375.8,2310.3,
2016,Q4,COLOMBO,DELHI,26722,28299,200.4,219.6,
2016,Q4,COLOMBO,GAYA,456,507,0.0,0.0,
2016,Q4,COLOMBO,KOCHI,24060,23945,167.5,565.5,
2016,Q4,COLOMBO,KOLKATA,4140,5714,4.0,34.4,
2016,Q4,COLOMBO,MADURAI,24812,26110,0.0,0.0,
2016,Q4,COLOMBO,MUMBAI,38048,39036,378.3,363.6,
2016,Q4,COLOMBO,TIRUCHIRAPALLY,23019,25545,7.6,473.5,
2016,Q4,COLOMBO,TRIVANDRUM,14363,12730,30.3,415.7,
2016,Q4,COLOMBO,VARANASI,422,542,0.0,0.0,
2016,Q4,DAMMAM,BENGALURU,1171,1110,0.0,55.6,
2016,Q4,DAMMAM,CHENNAI,1557,2013,3.8,20.0,
2016,Q4,DAMMAM,DELHI,36946,34290,163.5,203.1,
2016,Q4,DAMMAM,HYDERABAD,7808,9486,0.4,62.6,
2016,Q4,DAMMAM,KOCHI,18407,19406,34.0,388.0,
2016,Q4,DAMMAM,KOZHIKODE,20483,20841,10.4,289.6,
2016,Q4,DAMMAM,MANGALORE,6366,6506,1.6,0.0,
2016,Q4,DAMMAM,MUMBAI,23009,24947,15.4,173.2,
2016,Q4,DAMMAM,TRIVANDRUM,12792,13202,1.7,219.3,
2016,Q4,DHAKA,CHENNAI,2325,2354,12.7,35.9,
2016,Q4,DHAKA,DELHI,11156,12346,200.0,122.3,
2016,Q4,DHAKA,KOLKATA,47044,52921,330.6,350.2,
2016,Q4,DHAKA,MUMBAI,11053,11770,269.4,137.8,
2016,Q4,DOHA,AHMEDABAD,13524,12878,358.0,1193.9,
2016,Q4,DOHA,AMRITSAR,12838,11851,5.1,35.8,
2016,Q4,DOHA,BENGALURU,24439,26919,2026.2,3487.6,
2016,Q4,DOHA,CHENNAI,22838,24757,3520.2,4956.0,
2016,Q4,DOHA,DELHI,68387,62649,2388.2,4767.3,
2016,Q4,DOHA,GOA,12378,13599,2.6,152.2,
2016,Q4,DOHA,HYDERABAD,15870,15331,364.3,1267.9,
2016,Q4,DOHA,KOCHI,53988,57778,233.1,2333.6,
2016,Q4,DOHA,KOLKATA,14879,16074,1155.4,1614.5,
2016,Q4,DOHA,KOZHIKODE,37189,37176,4.2,571.1,
2016,Q4,DOHA,MANGALORE,4177,5189,3.3,77.9,
2016,Q4,DOHA,MUMBAI,51512,51894,4019.6,4828.0,
2016,Q4,DOHA,NAGPUR,5700,8028,0.6,21.3,
2016,Q4,DOHA,TRIVANDRUM,20785,20955,4.8,309.3,
2016,Q4,DON MUEANG,BENGALURU,9725,9283,76.4,78.1,
2016,Q4,DON MUEANG,CHENNAI,9329,9003,69.9,89.0,
2016,Q4,DON MUEANG,KOCHI,12130,12440,0.0,0.0,
2016,Q4,DUBAI,AHMEDABAD,48871,49620,512.1,1449.1,
2016,Q4,DUBAI,AMRITSAR,26698,26601,1.6,32.5,
2016,Q4,DUBAI,BENGALURU,91503,101600,3236.3,6226.6,
2016,Q4,DUBAI,CHANDIGARH,441,639,0.0,0.0,
2016,Q4,DUBAI,CHENNAI,113237,125250,3039.2,5853.7,
2016,Q4,DUBAI,DELHI,233686,244012,3516.8,10905.5,
2016,Q4,DUBAI,GOA,3629,3248,1.4,0.0,
2016,Q4,DUBAI,HYDERABAD,126526,135118,775.0,3942.4,
2016,Q4,DUBAI,JAIPUR,14144,15899,1.5,4.4,
2016,Q4,DUBAI,KOCHI,132299,138460,494.5,4604.5,
2016,Q4,DUBAI,KOLKATA,38392,36397,811.1,3231.7,
2016,Q4,DUBAI,KOZHIKODE,70091,71628,12.0,829.3,
2016,Q4,DUBAI,LUCKNOW,19442,19120,2.1,48.2,
2016,Q4,DUBAI,MADURAI,15005,15132,0.0,0.0,
2016,Q4,DUBAI,MANGALORE,39047,43414,5.0,120.9,
